0.552,339.1006,943.2738,775.0177,-90.0003,0.0007,180.0,-0.1636,-0.043,-0.2117,-0.0114,0.0113,0.0041,
0.564,339.1005,943.2733,775.0092,-90.0003,0.0004,179.9999,-0.0611,-0.1126,-0.0517,-0.0065,0.0018,-0.0043,
0.576,339.101,943.2748,775.0031,-90.0003,0.0006,180.0,-0.0539,0.006,-0.0401,-0.0035,0.004,0.0049,
0.588,339.1021,943.278,774.9988,-90.0003,0.001,-179.9999,-0.1075,-0.0504,-0.0871,-0.0057,0.0056,0.0015,
0.6,339.1019,943.2772,774.9926,-90.0003,0.0009,-180.0,-0.0466,-0.1082,-0.0567,-0.011,0.0142,-0.0054,
0.612,339.1025,943.279,774.9842,-90.0004,0.0009,-179.9999,-0.0764,-0.1256,0.0385,-0.0007,0.0003,-0.0004,
0.624,339.1036,943.2821,774.98,-90.0004,0.0013,-179.9998,-0.1067,-0.0555,0.0006,-0.0072,0.0014,0.0014,
0.636,339.1034,943.2814,774.9738,-89.9993,0.0012,-179.9998,-0.0463,-0.1174,-0.1395,-0.0126,0.0083,-0.0051,
0.648,339.1046,943.2848,774.9673,-89.9994,0.0014,-179.9998,-0.1607,-0.1264,-0.1269,-0.0095,0.0097,0.0038,
0.66,339.1043,943.2841,774.9611,-90.0004,0.0013,-179.9998,-0.1847,-0.0121,-0.17,-0.0095,0.0056,0.0016,
0.672,339.1049,943.2856,774.9549,-90.0005,0.0015,-179.9997,0.0117,-0.0897,-0.0968,-0.0049,0.0068,-0.0035,
0.684,339.1053,943.2867,774.9484,-89.9994,0.0014,-179.9998,-0.188,-0.1463,-0.2111,-0.0126,0.0067,0.0032,
0.696,339.1049,943.2857,774.9445,-89.9994,0.0014,-179.9998,-0.0101,-0.1396,-0.0085,-0.0054,0.0004,-0.0036,
0.708,339.1046,943.2849,774.9383,-90.0005,0.0013,-179.9998,-0.1704,-0.0707,-0.1309,-0.0163,0.0122,-0.0002,
0.72,339.103,943.2894,774.9318,-89.9993,0.0015,-179.9997,0.013,-0.1446,-0.0086,-0.0055,0.0052,-0.002,
0.732,339.1027,943.2886,774.9256,-89.9993,0.0014,-179.9998,-0.2147,-0.0197,-0.344,-0.0111,0.0119,0.0009,
0.744,339.1053,943.2868,774.9195,-89.9995,0.0013,-179.9998,0.0325,-0.1343,-0.3573,-0.0054,0.0067,-0.0056,
0.756,339.1065,943.29,774.9152,-89.9995,0.0017,-179.9997,-0.1386,-0.0826,-0.1744,-0.009,0.0127,0.0014,
0.768,339.1062,943.2892,774.9091,-89.9995,0.0015,-179.9997,0.0103,-0.2076,-0.054,-0.0078,0.0011,-0.0052,
0.78,339.1058,943.2882,774.9052,-89.9995,0.0016,-179.9997,-0.0895,-0.0911,-0.2576,-0.0106,0.0063,0.0017,
0.792,339.1055,943.2874,774.899,-89.9995,0.0014,-179.9998,-0.0646,-0.0532,-0.1748,-0.0102,0.0043,-0.0008,
0.804,339.1059,943.2883,774.8948,-89.9996,0.0015,-179.9997,-0.0916,-0.0902,-0.3003,-0.0121,0.0072,0.0018,
0.816,339.1056,943.2876,774.8886,-89.9996,0.0013,-179.9998,-0.0413,-0.1481,-0.2203,-0.0099,0.005,-0.0017,
0.828,339.1053,943.2868,774.8824,-89.9996,0.0012,-179.9998,-0.0595,-0.0741,0.0805,-0.0061,0.0067,-0.0004,
0.84,339.1059,943.2883,774.8762,-89.9996,0.0014,-179.9998,-0.0393,-0.0858,-0.1312,-0.0092,0.0082,0.0015,
0.852,339.1062,943.2892,774.872,-89.9996,0.0014,-179.9997,-0.0229,-0.1577,-0.0494,-0.0161,0.0064,-0.0028,
0.864,339.1059,943.2884,774.8658,-89.9996,0.0013,-179.9998,-0.163,-0.0754,-0.0886,-0.0104,0.0088,-0.0003,
0.876,339.1056,943.2877,774.8596,-89.9996,0.0012,-179.9998,-0.0322,-0.007,-0.0842,-0.0052,0.0047,0.0041,
0.888,339.1054,943.2869,774.8535,-89.9997,0.001,-179.9999,-0.1158,-0.0197,-0.0867,-0.0127,0.0081,0.0007,
0.9,339.1057,943.2878,774.8492,-89.9997,0.0011,-179.9999,-0.106,-0.1088,-0.0066,-0.0034,0.004,-0.002,
0.912,339.1053,943.2868,774.8453,-89.9997,0.0011,-179.9999,-0.1416,-0.0321,-0.2989,-0.0128,0.0102,0.0026,
0.924,339.1056,943.2876,774.8411,-89.9997,0.0011,-179.9999,-0.014,-0.1109,-0.0134,-0.0066,0.0029,-0.0069,
0.936,339.1054,943.2869,774.8349,-89.9997,0.001,-179.9999,-0.1927,0.045,-0.2612,-0.0133,0.0098,-0.0024,
0.948,339.1051,943.2861,774.8288,-89.9997,0.0009,-180.0,0.0116,-0.0688,0.0335,-0.0076,0.0017,-0.0044,
0.96,339.1048,943.2854,774.8226,-89.9997,0.0007,180.0,-0.0133,-0.08,-0.0503,-0.0077,0.0037,-0.0026,
0.972,339.1051,943.2863,774.8184,-89.9997,0.0008,-180.0,-0.1869,-0.1187,-0.1743,-0.0094,0.0083,-0.0002,
0.984,339.1049,943.2855,774.8122,-89.9998,0.0006,180.0,-0.0454,-0.0595,-0.0959,-0.0119,0.0099,-0.0043,
0.996,339.1061,943.2889,774.8057,-89.9998,0.0009,-180.0,0.0015,-0.0878,-0.2616,-0.0152,0.0077,-0.0007,
1.008,339.1056,943.2876,774.804,-89.9998,0.0011,-179.9999,-0.0847,-0.0687,-0.134,-0.0059,0.0037,-0.0017,
1.02,339.1053,943.2868,774.7979,-89.9998,0.0009,-179.9999,-0.135,-0.0375,-0.2131,-0.0084,0.0059,0.0025,
1.032,339.1057,943.2877,774.7936,-89.9998,0.001,-179.9999,-0.0907,-0.0027,-0.1342,-0.0096,0.0112,-0.0009,
1.044,339.1054,943.287,774.7875,-89.9998,0.0008,-180.0,-0.1133,-0.0234,-0.0862,-0.0113,0.0056,0.0007,
1.056,339.1051,943.2862,774.7813,-89.9998,0.0007,180.0,-0.0805,-0.0642,-0.0081,-0.0014,0.0062,-0.002,
1.068,339.1054,943.2871,774.7771,-89.9999,0.0007,180.0,-0.1241,-0.0639,-0.1803,-0.0148,0.0175,-0.0027,
1.08,339.1022,943.2871,774.7732,-89.9997,0.0008,-180.0,-0.1091,-0.0455,0.0407,-0.0071,0.0081,0.0013,
1.092,339.1062,943.2892,774.7689,-89.9999,0.0012,-179.9999,-0.1146,-0.0218,-0.1725,-0.0113,0.0073,0.0008,
1.104,339.1059,943.2884,774.7628,-89.9999,0.001,-179.9999,-0.0133,-0.1575,-0.0958,-0.0057,0.0072,-0.0027,
1.116,339.1062,943.2893,774.7585,-89.9999,0.0011,-179.9999,-0.1627,0.0415,-0.1691,-0.0104,0.0128,0.0041,
1.128,339.106,943.2886,774.7524,-89.9999,0.0009,-179.9999,-0.0092,-0.0822,-0.1369,-0.0032,0.0029,-0.0025,
1.14,339.1063,943.2895,774.7481,-89.9999,0.001,-179.9999,-0.1178,-0.1298,-0.3865,-0.0125,0.0093,0.0018,
1.152,339.1067,943.2907,774.7442,-90.0,0.0014,-179.9998,-0.1109,-0.0507,0.0388,-0.0087,0.0056,-0.0012,
1.164,339.1064,943.2899,774.738,-90.0,0.0012,-179.9998,-0.1647,0.0059,-0.2592,-0.0108,0.0096,0.0001,
1.176,339.1068,943.2908,774.7338,-90.0,0.0013,-179.9998,0.0106,-0.1676,-0.0081,-0.0073,0.0077,-0.0012,
1.188,339.1065,943.29,774.7276,-90.0,0.0011,-179.9999,-0.1717,0.0078,-0.3436,-0.0168,0.0113,0.0002,
1.2,339.1061,943.289,774.7237,-90.0,0.0012,-179.9999,-0.0104,-0.1063,0.1217,-0.0065,0.0028,-0.0021,
1.212,339.1064,943.2899,774.7195,-90.0,0.0012,-179.9998,-0.0945,-0.1137,-0.1749,-0.0139,0.0097,-0.0001,
1.224,339.1062,943.2891,774.7133,-90.0,0.001,-179.9999,-0.0129,-0.1598,0.0341,-0.0072,0.0046,-0.0029,
1.236,339.1059,943.2884,774.7072,-90.0001,0.0009,-179.9999,-0.1676,-0.0447,-0.3047,-0.0115,0.013,-0.0008,
1.248,339.1056,943.2876,774.701,-90.0001,0.0008,-180.0,0.0125,-0.1184,0.1154,-0.0053,0.0051,-0.0054,
1.26,339.1066,943.2905,774.699,-90.0001,0.0013,-179.9998,-0.1828,-0.0006,-0.1274,-0.0064,0.0123,0.0039,
1.272,339.107,943.2914,774.6948,-90.0001,0.0014,-179.9998,0.0359,-0.1325,0.0326,-0.0069,0.004,-0.0036,
1.284,339.1067,943.2906,774.6886,-90.0001,0.0012,-179.9998,-0.0951,-0.0372,-0.1764,-0.0145,0.0071,-0.0025,
1.296,339.1064,943.2898,774.6825,-90.0001,0.0011,-179.9999,-0.0356,-0.0581,-0.0048,-0.0059,0.0081,0.0005,
1.308,339.1067,943.2907,774.6782,-90.0001,0.0011,-179.9999,-0.0587,-0.0734,0.0369,-0.0046,0.0076,-0.0004,
1.32,339.1059,943.2883,774.6701,-90.0001,0.0008,-180.0,-0.0184,-0.1094,-0.1801,-0.011,0.0038,-0.0041,
1.332,339.1061,943.2889,774.6682,-90.0002,0.001,-179.9999,-0.1567,-0.0481,-0.0445,-0.0056,0.0078,0.0014,
1.344,339.1058,943.2882,774.662,-90.0002,0.0009,-179.9999,0.0309,-0.1053,-0.1821,-0.0095,0.0058,-0.0041,
1.356,339.1055,943.2874,774.6558,-90.0002,0.0008,-180.0,-0.0854,-0.0327,0.0383,-0.007,0.0078,-0.0003,
1.368,339.1052,943.2863,774.6519,-90.0002,0.0008,-180.0,-0.1097,-0.0528,-0.0469,-0.0072,0.0048,-0.001,
1.38,339.1055,943.2872,774.6477,-90.0002,0.0008,-180.0,-0.1098,-0.1099,-0.134,-0.0064,0.0041,-0.0018,
1.392,339.1052,943.2865,774.6415,-90.0002,0.0007,180.0,-0.0447,-0.0558,-0.3038,-0.0118,0.0116,0.0009,
1.404,339.1049,943.2857,774.6353,-90.0002,0.0006,179.9999,-0.0104,-0.0801,-0.0512,-0.0047,0.0037,-0.0027,
1.416,339.1046,943.2847,774.6314,-90.0002,0.0006,179.9999,-0.1695,0.0374,-0.2128,-0.0164,0.0112,0.0017,
1.428,339.105,943.2858,774.6249,-90.0003,0.0005,179.9999,0.0186,-0.198,0.0821,-0.0032,0.0035,0.002,
1.44,339.1046,943.2848,774.621,-89.9992,0.0005,179.9999,-0.1658,-0.0458,-0.3435,-0.0114,0.0114,0.0018,
1.452,339.1043,943.284,774.6148,-90.0003,0.0004,179.9999,-0.041,-0.1804,-0.0067,-0.0118,0.0008,-0.0036,
1.464,339.104,943.2833,774.6087,-90.0003,0.0002,179.9998,-0.1682,-0.0955,-0.3421,-0.0135,0.014,0.0033,
1.476,339.1044,943.2842,774.6044,-90.0003,0.0003,179.9998,0.0343,-0.1611,-0.0512,-0.0087,0.0033,-0.0027,
1.488,339.104,943.2831,774.6005,-90.0003,0.0003,179.9998,-0.1913,-0.0334,-0.2549,-0.0142,0.0099,0.0025,
1.5,339.1045,943.2846,774.5944,-90.0003,0.0005,179.9999,-0.0351,-0.1241,-0.0933,-0.0052,0.0024,-0.0026,
1.512,339.1034,943.2816,774.5882,-90.0003,0.0,179.9997,-0.1149,-0.019,-0.1303,-0.0112,0.009,0.0007,
1.524,339.1032,943.2808,774.582,-89.9993,-0.0001,179.9997,0.0113,-0.0957,-0.0469,-0.0094,0.0009,-0.0009,
1.536,339.1013,943.2847,774.5801,-90.0002,0.0005,179.9999,-0.0943,-0.1371,-0.2568,-0.0142,0.0115,0.0032,
1.548,339.1039,943.2829,774.5739,-90.0004,0.0003,179.9998,0.0068,-0.065,-0.263,-0.0105,0.0052,-0.0015,
1.56,339.1037,943.2822,774.5677,-89.9994,0.0002,179.9998,-0.0791,-0.0892,-0.0037,-0.0017,0.0062,0.0013,
1.572,339.1039,943.2828,774.5658,-90.0004,0.0004,179.9999,-0.0442,-0.0616,-0.1816,-0.0104,0.0091,-0.0042,
1.584,339.1037,943.2823,774.5573,-90.0004,0.0001,179.9998,-0.0603,-0.1287,-0.0459,-0.0067,0.0068,0.0013,
1.596,339.1039,943.2829,774.5554,-89.9994,0.0003,179.9998,-0.1328,-0.0593,-0.3007,-0.0042,0.0102,0.0033,
1.608,339.1042,943.2838,774.5511,-89.9994,0.0003,179.9998,-0.1167,-0.0513,-0.3032,-0.0116,0.0074,-0.0007,
1.62,339.1011,943.2841,774.545,-89.9992,0.0002,179.9998,-0.145,-0.1162,-0.2592,-0.0153,0.0095,-0.0001,
1.632,339.1037,943.2823,774.5388,-90.0005,0.0001,179.9997,-0.0919,-0.1805,-0.2208,-0.0117,0.0031,-0.0034,
1.644,339.104,943.2832,774.5346,-89.9994,0.0001,179.9998,-0.1665,-0.0402,-0.2592,-0.0114,0.0147,0.0016,
1.656,339.1044,943.2844,774.5306,-90.0005,0.0005,179.9999,0.0146,-0.1223,0.0346,-0.0053,0.0017,-0.0028,
1.668,339.1047,943.285,774.5287,-89.9995,0.0007,180.0,-0.2129,-0.0983,-0.4282,-0.009,0.0137,0.0034,
1.68,339.1045,943.2845,774.5202,-89.9995,0.0004,179.9999,0.0572,-0.116,0.0296,-0.0083,0.0063,-0.0053,
1.692,339.1048,943.2854,774.516,-89.9995,0.0004,179.9999,-0.162,-0.0473,-0.1676,-0.0115,0.0079,0.0041,
1.704,339.1044,943.2843,774.5121,-89.9995,0.0004,179.9999,-0.0447,-0.1725,-0.1418,-0.0103,0.0084,-0.006,
1.716,339.1042,943.2836,774.5059,-90.0006,0.0003,179.9998,-0.0437,-0.0098,-0.0882,-0.0142,0.0047,-0.0008,
1.728,339.1045,943.2845,774.5017,-89.9995,0.0003,179.9999,-0.1266,-0.0886,-0.1718,-0.0001,0.0076,0.004,
1.74,339.1042,943.2837,774.4955,-90.0006,0.0002,179.9998,-0.118,-0.0734,-0.265,-0.0104,0.0117,-0.0025,
1.752,339.1045,943.2846,774.4913,-89.9996,0.0002,179.9998,-0.1221,-0.047,-0.1309,-0.0175,0.0091,-0.0009,
1.764,339.1042,943.2835,774.4874,-89.9996,0.0003,179.9998,-0.0767,-0.0662,-0.0042,0.0,0.0036,0.0005,
1.776,339.101,943.2838,774.4812,-89.9994,0.0001,179.9998,-0.195,0.0257,-0.1716,-0.0165,0.0132,0.0007,
1.788,339.1042,943.2837,774.477,-89.9996,0.0002,179.9998,0.0133,-0.2281,-0.0133,-0.0036,0.0053,-0.0046,
1.8,339.1039,943.2829,774.4708,-89.9996,0.0,179.9997,-0.1856,-0.0538,-0.1245,-0.01,0.0124,0.0055,
1.812,339.1045,943.2844,774.4647,-89.9996,0.0003,179.9998,0.0109,-0.1135,0.2433,-0.0067,0.0076,-0.0057,
1.824,339.1019,943.2863,774.4604,-89.9995,0.0003,179.9998,-0.1658,-0.073,-0.5144,-0.0102,0.0123,0.0028,
1.836,339.1044,943.2842,774.4565,-89.9997,0.0003,179.9999,-0.036,-0.0113,0.159,-0.0054,0.0047,-0.0062,
1.848,339.1047,943.2851,774.4523,-89.9997,0.0004,179.9999,-0.0709,0.0294,-0.3057,-0.0137,0.0068,-0.003,
1.86,339.1039,943.2827,774.4442,-89.9997,0.0001,179.9998,-0.0692,-0.1028,-0.1816,-0.0109,0.0094,-0.0043,
1.872,339.1041,943.2833,774.4422,-89.9997,0.0003,179.9998,-0.0834,-0.0399,0.0403,-0.0071,0.0027,-0.0003,
1.884,339.1046,943.2848,774.4361,-89.9997,0.0005,179.9999,-0.0216,-0.0739,-0.2693,-0.0106,0.0105,-0.0049,
1.896,339.1049,943.2857,774.4318,-89.9997,0.0005,179.9999,-0.0916,-0.0635,-0.3013,-0.0118,0.0071,0.001,
1.908,339.1046,943.2849,774.4256,-89.9997,0.0004,179.9999,-0.0931,-0.1721,-0.0944,-0.0117,0.0081,-0.0036,
1.92,339.1044,943.2842,774.4195,-89.9998,0.0003,179.9998,-0.0892,0.0463,-0.092,-0.009,0.0077,-0.0025,
1.932,339.1049,943.2857,774.4133,-89.9998,0.0005,179.9999,-0.0231,-0.0987,-0.264,-0.0138,0.0106,-0.0016,
1.944,339.1051,943.2863,774.4113,-90.0009,0.0007,180.0,-0.083,0.0436,0.0359,-0.0046,0.0052,-0.0027,
1.956,339.104,943.2832,774.4052,-89.9998,0.0002,179.9998,-0.1188,-0.1003,-0.0485,-0.0138,0.01,-0.002,
1.968,339.104,943.2831,774.397,-89.9998,0.0003,179.9998,0.0121,-0.0653,0.0321,-0.0061,0.0042,-0.0044,
1.98,339.1049,943.2856,774.3948,-89.9998,0.0005,179.9999,-0.2085,-0.0491,-0.215,-0.007,0.0093,0.0015,
1.992,339.1046,943.2849,774.3886,-89.9998,0.0003,179.9998,-0.1506,-0.1084,-0.1756,0.0012,0.0054,0.0006,
2.004,339.102,943.2868,774.3844,-89.9997,0.0004,179.9999,-0.4715,-0.2118,-0.3414,0.0184,-0.0022,0.0031,
2.016,339.1046,943.2847,774.3805,-89.9999,0.0004,179.9999,-0.4587,-0.2742,-0.4695,0.0296,-0.0072,0.0049,
2.028,339.1057,943.2878,774.3762,-89.9999,0.0008,-180.0,-0.4848,-0.4467,-0.4753,0.0514,-0.0115,0.0046,
2.04,339.1025,943.2881,774.3701,-89.9997,0.0006,180.0,-0.7118,-0.4448,-0.905,0.0489,-0.0104,0.0009,
2.052,339.1057,943.288,774.3658,-89.9999,0.0007,180.0,-0.8433,-0.6443,-0.5163,0.078,-0.0262,0.0042,
2.064,339.106,943.2886,774.3639,-89.9999,0.0009,-180.0,-0.7442,-0.6661,-0.7333,0.0821,-0.023,0.0054,
2.076,339.1028,943.2888,774.3577,-89.9998,0.0007,180.0,-1.0057,-0.8302,-0.692,0.1089,-0.0355,0.0041,
2.088,339.1068,943.2909,774.3535,-90.0,0.0011,-179.9999,-1.3696,-0.8096,-0.6784,0.1053,-0.0438,0.0065,
2.1,339.1065,943.2902,774.3473,-90.0,0.001,-179.9999,-1.215,-0.9164,-0.9036,0.1381,-0.0511,0.006,
2.112,339.1062,943.2891,774.3434,-90.0,0.001,-179.9999,-1.5266,-0.8689,-1.1893,0.1393,-0.0592,0.0105,
2.124,339.1065,943.29,774.3392,-90.0,0.0011,-179.9999,-1.7147,-1.2383,-0.849,0.1634,-0.0756,0.0087,
2.136,339.107,943.2915,774.333,-90.0,0.0013,-179.9998,-1.9942,-1.1668,-1.1055,0.1782,-0.0748,0.0089,
2.148,339.1073,943.2924,774.3288,-90.0,0.0013,-179.9998,-1.7978,-1.4073,-1.1559,0.2019,-0.0833,0.0097,
2.16,339.1079,943.2939,774.3226,-90.0001,0.0016,-179.9997,-2.1932,-1.3817,-1.0161,0.2147,-0.0887,0.0142,
2.172,339.1073,943.2922,774.3206,-90.0001,0.0014,-179.9998,-2.244,-1.6687,-1.495,0.2383,-0.1008,0.0113,
2.184,339.1049,943.2948,774.3145,-89.9999,0.0016,-179.9997,-2.5847,-1.6268,-1.2686,0.2572,-0.0986,0.0206,
2.196,339.1075,943.293,774.3083,-90.0001,0.0015,-179.9997,-2.7412,-1.8049,-1.1035,0.2687,-0.1123,0.0135,
2.208,339.1087,943.2961,774.304,-90.0001,0.0019,-179.9996,-2.8196,-1.9341,-1.3555,0.2838,-0.1236,0.0171,
2.22,339.1098,943.2993,774.2998,-90.0002,0.0023,-179.9995,-2.8985,-1.9675,-1.3964,0.3,-0.1268,0.0203,
2.232,339.1087,943.2962,774.2936,-90.0002,0.0018,-179.9996,-2.891,-2.0173,-1.5319,0.3113,-0.1216,0.0195,
2.244,339.1089,943.2968,774.2917,-90.0002,0.002,-179.9996,-3.3071,-2.1044,-1.7722,0.326,-0.1366,0.0263,
2.256,339.1093,943.298,774.2852,-90.0002,0.0018,-179.9996,-3.3073,-2.268,-1.5736,0.3507,-0.1429,0.0191,
2.268,339.109,943.297,774.2813,-90.0002,0.0019,-179.9996,-3.4617,-2.3582,-1.5603,0.3619,-0.141,0.0304,
2.28,339.1093,943.2979,774.2771,-90.0002,0.0019,-179.9996,-3.5558,-2.5175,-1.5703,0.387,-0.1596,0.0228,
2.292,339.109,943.2971,774.2709,-90.0002,0.0018,-179.9996,-3.914,-2.543,-1.9897,0.3948,-0.1594,0.0273,
2.304,339.1101,943.3002,774.2667,-90.0002,0.0022,-179.9995,-3.8862,-2.7284,-1.9542,0.4194,-0.1727,0.0246,
2.316,339.1091,943.2972,774.2605,-90.0002,0.0017,-179.9997,-4.1324,-2.6826,-2.0715,0.4144,-0.1749,0.028,
2.328,339.1102,943.3004,774.2563,-90.0003,0.0021,-179.9995,-4.2922,-2.9462,-1.7771,0.4413,-0.201,0.0217,
2.34,339.1105,943.3012,774.252,-90.0003,0.0021,-179.9995,-4.4033,-2.8814,-2.2441,0.4572,-0.1828,0.0319,
2.352,339.1108,943.3021,774.2478,-89.9992,0.0021,-179.9995,-4.4128,-3.0392,-2.3367,0.4733,-0.1857,0.0301,
2.364,339.1111,943.303,774.2436,-90.0003,0.0022,-179.9995,-4.7448,-3.229,-2.1937,0.494,-0.2091,0.0355,
2.376,339.1115,943.3039,774.2393,-90.0003,0.0022,-179.9995,-4.8193,-3.2084,-2.1938,0.4943,-0.2033,0.0362,
2.388,339.1119,943.3051,774.2328,-90.0003,0.0021,-179.9995,-4.8832,-3.4962,-2.2866,0.5267,-0.2102,0.0367,
2.4,339.1122,943.306,774.2286,-89.9993,0.0021,-179.9995,-5.1046,-3.464,-2.0155,0.538,-0.2253,0.0422,
